지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),해면기압(hPa)
108,서울,2021-10-05 06:00,23.2,,4.1,200,87,1020.2
108,서울,2021-10-05 07:00,22.9,,2.4,200,86,1020.3
108,서울,2021-10-05 08:00,23.3,,2.3,180,86,1020.4
108,서울,2021-10-05 09:00,23.6,,3.8,200,83,1020.7
108,서울,2021-10-05 10:00,24,,3.7,200,81,1020.7
108,서울,2021-10-05 11:00,24.4,,3.3,200,80,1020.6
108,서울,2021-10-05 12:00,25.4,,4.8,230,72,1020.4
108,서울,2021-10-05 13:00,25.7,,4.7,230,69,1019.8
108,서울,2021-10-05 14:00,26.4,,5.6,200,66,1019.1
108,서울,2021-10-05 15:00,25.5,,5.3,230,71,1019
108,서울,2021-10-05 16:00,25.4,,3.8,230,73,1019
108,서울,2021-10-05 17:00,24.8,,4,200,74,1019.1
108,서울,2021-10-05 18:00,23.5,0,2,250,84,1019.4
108,서울,2021-10-05 19:00,23.2,0,3.1,290,88,1019.7
108,서울,2021-10-05 20:00,22.7,0,2.3,270,88,1020.3
108,서울,2021-10-05 21:00,22.5,0,2,270,88,1020.4
108,서울,2021-10-05 22:00,22.1,,1.7,340,89,1020.2
108,서울,2021-10-05 23:00,22.1,,1.1,50,90,1020.1
108,서울,2021-10-06 00:00,21.7,,1,50,88,1019.9
108,서울,2021-10-06 01:00,21.5,,.4,0,87,1020.1
108,서울,2021-10-06 02:00,21.2,,1.3,320,89,1020.2
108,서울,2021-10-06 03:00,20.3,0,2,70,88,1020.4
108,서울,2021-10-06 04:00,19.3,.3,2.5,50,94,1020.7
108,서울,2021-10-06 05:00,18.9,.5,2.5,50,95,1020.9
108,서울,2021-10-06 06:00,18.5,.7,3,50,95,1021.2
108,서울,2021-10-06 07:00,18.2,.2,3.4,50,96,1021.3
108,서울,2021-10-06 08:00,18.1,.9,2.9,50,99,1021.9
108,서울,2021-10-06 09:00,18,1.6,3.6,50,98,1022
108,서울,2021-10-06 10:00,18,.8,3.8,50,98,1021.8
108,서울,2021-10-06 11:00,18,.5,3.4,50,98,1021.7
108,서울,2021-10-06 12:00,18.2,.4,3.4,50,98,1021.1
108,서울,2021-10-06 13:00,18.4,.2,3.3,70,98,1020.3
108,서울,2021-10-06 14:00,18.4,.3,2.7,50,97,1019.5
108,서울,2021-10-06 15:00,18.6,0,3,70,96,1018.7
108,서울,2021-10-06 16:00,19.3,,3.4,50,93,1018.2
108,서울,2021-10-06 17:00,19.9,,3.5,50,87,1017.5
108,서울,2021-10-06 18:00,19.2,,3.4,50,87,1017.3
108,서울,2021-10-06 19:00,18.6,,2.8,50,88,1017.7
108,서울,2021-10-06 20:00,18.4,,2.8,50,86,1018
108,서울,2021-10-06 21:00,18.7,,2.9,50,86,1018
108,서울,2021-10-06 22:00,18.7,,3.2,50,84,1017.7
108,서울,2021-10-06 23:00,18.7,,1.9,70,84,1017.5
108,서울,2021-10-07 00:00,18.8,,2.2,50,84,1017.2
108,서울,2021-10-07 01:00,18.8,0,1.4,50,84,1017
108,서울,2021-10-07 02:00,18.8,0,.9,50,85,1016.7
108,서울,2021-10-07 03:00,18.8,0,.6,50,86,1016
108,서울,2021-10-07 04:00,18.9,,.6,50,86,1015.7
108,서울,2021-10-07 05:00,18.8,.3,.5,20,88,1016.1
108,서울,2021-10-07 06:00,18.4,3.6,.5,20,95,1016.1
108,서울,2021-10-07 07:00,18.4,.5,.7,50,95,1016
108,서울,2021-10-07 08:00,18.6,.2,.4,0,95,1016.2
108,서울,2021-10-07 09:00,19,,.9,360,94,1016.6
108,서울,2021-10-07 10:00,19.7,,.5,250,93,1016.9
108,서울,2021-10-07 11:00,20,0,1.5,290,89,1017.3
108,서울,2021-10-07 12:00,20.6,0,1.9,290,84,1016.7
108,서울,2021-10-07 13:00,21.3,0,1.2,230,81,1016
108,서울,2021-10-07 14:00,21.8,,2.6,270,77,1015.9
108,서울,2021-10-07 15:00,21.4,,2.9,250,75,1015.8
108,서울,2021-10-07 16:00,21.1,,2.5,270,79,1015.6
108,서울,2021-10-07 17:00,20.9,,2.3,270,81,1015.8
108,서울,2021-10-07 18:00,20.1,,2.3,270,81,1016.1
108,서울,2021-10-07 19:00,19.5,,2.6,250,83,1016.6
108,서울,2021-10-07 20:00,19.2,,2.1,270,83,1017.2
108,서울,2021-10-07 21:00,19,,1.6,290,84,1018
108,서울,2021-10-07 22:00,18.6,,1.2,290,82,1018.2
108,서울,2021-10-07 23:00,18.2,,.9,270,82,1018.1
108,서울,2021-10-08 00:00,17.9,,.8,320,85,1018
108,서울,2021-10-08 01:00,17.7,,.6,20,87,1018.3
108,서울,2021-10-08 02:00,17.7,,1.1,360,87,1019
108,서울,2021-10-08 03:00,17.7,,1.8,20,88,1019
108,서울,2021-10-08 04:00,17.6,,1.3,70,89,1018.5
108,서울,2021-10-08 05:00,17.5,,1.6,70,90,1018.9
108,서울,2021-10-08 06:00,17.5,,.9,50,90,1019.7
108,서울,2021-10-08 07:00,17.5,,1.5,50,91,1020
108,서울,2021-10-08 08:00,17.9,,1.9,50,91,1020.2
108,서울,2021-10-08 09:00,18.6,0,2.3,50,90,1020.6
108,서울,2021-10-08 10:00,19.2,0,2,50,90,1020.8
108,서울,2021-10-08 11:00,19.3,.5,1.5,340,92,1021.5
108,서울,2021-10-08 12:00,19.6,.5,1.3,20,92,1021.1
108,서울,2021-10-08 13:00,19.8,.8,.9,70,92,1021.1
108,서울,2021-10-08 14:00,20,.4,1.7,50,93,1021
108,서울,2021-10-08 15:00,19.8,.6,1.9,50,93,1020.7
108,서울,2021-10-08 16:00,19.7,.2,1.7,50,92,1020.8
108,서울,2021-10-08 17:00,19.6,.4,1.8,50,94,1021.1
108,서울,2021-10-08 18:00,19.3,.1,1.9,70,93,1021.1
108,서울,2021-10-08 19:00,19.1,,2.1,50,94,1021.4
108,서울,2021-10-08 20:00,18.8,,2.3,50,94,1021.9
108,서울,2021-10-08 21:00,18.7,,2.5,70,94,1022
108,서울,2021-10-08 22:00,18.7,,2.8,50,92,1022.3
108,서울,2021-10-08 23:00,18.8,,2,70,91,1022.6
108,서울,2021-10-09 00:00,18.9,,1.6,70,90,1023
108,서울,2021-10-09 01:00,19,,1.3,90,89,1023
108,서울,2021-10-09 02:00,18.9,,2.6,70,89,1023
108,서울,2021-10-09 03:00,18.8,,3,50,87,1022.9
108,서울,2021-10-09 04:00,18.6,,2.3,50,88,1022.8
108,서울,2021-10-09 05:00,18.6,,2.5,50,88,1022.9
108,서울,2021-10-09 06:00,18.8,,2.3,70,87,1023.3
108,서울,2021-10-09 07:00,18.8,0,2.7,50,88,1023.2
108,서울,2021-10-09 08:00,18.8,.3,2.5,70,91,1023.6
108,서울,2021-10-09 09:00,19.2,0,3.3,50,90,1023.6
108,서울,2021-10-09 10:00,20.7,.1,2.4,50,85,1023.5
108,서울,2021-10-09 11:00,21.3,,2.8,50,80,1023.6
108,서울,2021-10-09 12:00,22.1,,2.2,50,79,1023.2
108,서울,2021-10-09 13:00,22.3,,3.1,50,77,1022.3
108,서울,2021-10-09 14:00,22.9,,2.6,70,76,1021.1
108,서울,2021-10-09 15:00,23.1,,2.1,50,76,1020.5
108,서울,2021-10-09 16:00,23.4,,2.3,50,75,1020.5
108,서울,2021-10-09 17:00,24,,2.4,70,73,1019.9
108,서울,2021-10-09 18:00,23.1,,2.8,50,76,1019.9
108,서울,2021-10-09 19:00,22.2,,2.2,50,80,1020
108,서울,2021-10-09 20:00,21.7,,2.2,50,82,1020.2
108,서울,2021-10-09 21:00,21.3,,2,70,84,1020.6
108,서울,2021-10-09 22:00,21.1,,1.9,70,86,1020.4
108,서울,2021-10-09 23:00,20.8,,1.4,70,87,1020.4
108,서울,2021-10-10 00:00,20.4,,1.3,50,89,1020.3
108,서울,2021-10-10 01:00,20.3,,.9,50,90,1019.7
108,서울,2021-10-10 02:00,20.4,,1.2,20,90,1019.3
108,서울,2021-10-10 03:00,20.5,,.7,70,91,1018.7
108,서울,2021-10-10 04:00,20.6,,1.1,50,91,1017.8
108,서울,2021-10-10 05:00,20.6,,.9,50,91,1017.8
108,서울,2021-10-10 06:00,20.7,,1.2,20,91,1018.4
108,서울,2021-10-10 07:00,20.8,0,.9,360,91,1018.5
108,서울,2021-10-10 08:00,21.5,0,1.9,200,85,1018.5
108,서울,2021-10-10 09:00,22.5,0,2.8,180,84,1018.4
108,서울,2021-10-10 10:00,23.6,,3.3,200,83,1018
108,서울,2021-10-10 11:00,23.7,0,3.2,200,82,1017
108,서울,2021-10-10 12:00,24.1,,3.8,200,81,1016
108,서울,2021-10-10 13:00,21.9,1.9,3.5,270,90,1016
108,서울,2021-10-10 14:00,21.2,3.9,3.5,270,95,1015.8
108,서울,2021-10-10 15:00,20.5,2.7,3.1,270,95,1015.9
108,서울,2021-10-10 16:00,20.2,1.7,2.1,250,95,1015.9
108,서울,2021-10-10 17:00,19.7,.1,3.5,290,94,1016
108,서울,2021-10-10 18:00,19.1,0,2.2,320,93,1016.4
108,서울,2021-10-10 19:00,18.2,0,3,270,90,1017.3
108,서울,2021-10-10 20:00,17.6,.4,2,270,91,1018.7
108,서울,2021-10-10 21:00,16.6,1,4.1,320,86,1019
108,서울,2021-10-10 22:00,15.6,.3,2.3,230,87,1019.8
108,서울,2021-10-10 23:00,15.1,1.9,1,250,89,1019.7
108,서울,2021-10-11 00:00,14.9,.3,2.3,270,91,1020.7
108,서울,2021-10-11 01:00,14.1,.1,2.7,290,87,1020.8
108,서울,2021-10-11 02:00,13.5,.1,1.5,290,83,1020.8
108,서울,2021-10-11 03:00,13.4,.1,1.1,340,88,1020.7
108,서울,2021-10-11 04:00,13.1,0,1.8,270,90,1021.1
108,서울,2021-10-11 05:00,12.9,0,1.8,250,90,1021.3
108,서울,2021-10-11 06:00,12.8,0,1.7,270,90,1020.9
108,서울,2021-10-11 07:00,12.6,0,1.9,290,90,1021.4
108,서울,2021-10-11 08:00,12.8,0,2.2,290,88,1021.7
108,서울,2021-10-11 09:00,13.5,,2.5,290,84,1022.1
108,서울,2021-10-11 10:00,15,,1.9,270,75,1022.2
108,서울,2021-10-11 11:00,15.3,,1.7,320,74,1021.7
108,서울,2021-10-11 12:00,16.2,,3,50,68,1021.5
108,서울,2021-10-11 13:00,16.5,,3.2,20,71,1021.2
108,서울,2021-10-11 14:00,16.6,,1.1,50,72,1021
108,서울,2021-10-11 15:00,17,,2.4,50,74,1020.9
108,서울,2021-10-11 16:00,17.5,,3,20,71,1020.9
108,서울,2021-10-11 17:00,17.2,,2.3,50,71,1021.3
108,서울,2021-10-11 18:00,16.7,,1.9,340,73,1021.5
108,서울,2021-10-11 19:00,16.1,,1.7,50,76,1021.8
108,서울,2021-10-11 20:00,15.6,,2.1,50,78,1022.2
108,서울,2021-10-11 21:00,16.1,,2.3,50,76,1022.4
108,서울,2021-10-11 22:00,16.2,,2.5,50,76,1022.8
108,서울,2021-10-11 23:00,16.3,,2.7,50,76,1022.8
108,서울,2021-10-12 00:00,16.2,,2.8,50,76,1022.7
108,서울,2021-10-12 01:00,16.1,,2.4,50,76,1022.5
108,서울,2021-10-12 02:00,15.8,,2.6,50,77,1022.7
108,서울,2021-10-12 03:00,15.9,,2.9,50,77,1022.9
108,서울,2021-10-12 04:00,15.9,,3,50,77,1023
108,서울,2021-10-12 05:00,16,,2.9,70,77,1023.5
108,서울,2021-10-12 06:00,16,,2.6,70,78,1024
108,서울,2021-10-12 07:00,16,,3.4,50,77,1024.2
108,서울,2021-10-12 08:00,16.4,,3.1,50,75,1024.8
108,서울,2021-10-12 09:00,17.4,,3.8,50,70,1025.6
108,서울,2021-10-12 10:00,19.7,,4.5,70,60,1025.6
108,서울,2021-10-12 11:00,19.7,,5.4,70,59,1025.4
108,서울,2021-10-12 12:00,19.4,,4.5,50,60,1025.3
108,서울,2021-10-12 13:00,19.7,,4.1,70,59,1024.7
108,서울,2021-10-12 14:00,20.7,,3,70,58,1024.5
108,서울,2021-10-12 15:00,20.7,,4.5,70,58,1024.1
108,서울,2021-10-12 16:00,21.3,,3.6,70,55,1024.4
108,서울,2021-10-12 17:00,20,,2.9,50,57,1024.7
108,서울,2021-10-12 18:00,19.3,,3.3,70,59,1025
108,서울,2021-10-12 19:00,18.5,,2.8,70,61,1025.2
108,서울,2021-10-12 20:00,18,,2,70,63,1025.7
108,서울,2021-10-12 21:00,17.6,,3.6,50,65,1026
108,서울,2021-10-12 22:00,17.2,,4.1,70,67,1026.4
108,서울,2021-10-12 23:00,16.9,,3.1,70,69,1026.5
108,서울,2021-10-13 00:00,16.7,,3.3,50,70,1026.3
108,서울,2021-10-13 01:00,16.2,,2.6,50,71,1026
108,서울,2021-10-13 02:00,15.9,,3.1,50,72,1025.9
108,서울,2021-10-13 03:00,15.5,,2.6,70,75,1025.7
108,서울,2021-10-13 04:00,15.1,,2.7,70,75,1025.6
108,서울,2021-10-13 05:00,15,,3.1,50,75,1025.6
108,서울,2021-10-13 06:00,15.1,,3.3,50,74,1025.8
108,서울,2021-10-13 07:00,14.9,,2.7,50,75,1026
108,서울,2021-10-13 08:00,15.5,,3,50,75,1026.1
108,서울,2021-10-13 09:00,18,,3.6,50,67,1025.6
108,서울,2021-10-13 10:00,19.6,,3.2,50,62,1025.3
108,서울,2021-10-13 11:00,21.5,,2.6,90,59,1025
108,서울,2021-10-13 12:00,22.1,,3.6,70,55,1024.2
108,서울,2021-10-13 13:00,23.3,,2.7,70,55,1023.1
108,서울,2021-10-13 14:00,24,,2.2,110,52,1021.8
108,서울,2021-10-13 15:00,24.2,,1.6,110,55,1021.6
108,서울,2021-10-13 16:00,25,,2.1,180,53,1021.5
108,서울,2021-10-13 17:00,24,,1.7,180,55,1021.3
108,서울,2021-10-13 18:00,22.4,,1.8,140,60,1021.3
108,서울,2021-10-13 19:00,21.4,,1.4,340,66,1021.5
108,서울,2021-10-13 20:00,20.7,,1.1,140,70,1022.1
108,서울,2021-10-13 21:00,20.5,,1.3,200,70,1022.3
108,서울,2021-10-13 22:00,20.3,,.8,110,71,1022.8
108,서울,2021-10-13 23:00,19.8,,1.3,160,73,1022.4
108,서울,2021-10-14 00:00,19.3,,1.3,20,77,1021.9
108,서울,2021-10-14 01:00,18.3,,1.3,20,81,1021.4
108,서울,2021-10-14 02:00,18.1,,1.3,360,82,1021.5
108,서울,2021-10-14 03:00,18,,.8,50,83,1021.2
108,서울,2021-10-14 04:00,18,,1.9,360,84,1021.1
108,서울,2021-10-14 05:00,17.9,,1.3,50,85,1020.6
108,서울,2021-10-14 06:00,17.7,,1.3,90,83,1020.9
108,서울,2021-10-14 07:00,17.4,,2,20,85,1021
108,서울,2021-10-14 08:00,17.8,,1.8,20,86,1021.1
108,서울,2021-10-14 09:00,18.5,,.4,0,83,1020.9
108,서울,2021-10-14 10:00,20,,2,230,76,1020.8
108,서울,2021-10-14 11:00,21,,2.2,250,70,1020.3
108,서울,2021-10-14 12:00,21.7,,2.5,270,63,1019.5
108,서울,2021-10-14 13:00,22.5,,2.3,270,61,1018.6
108,서울,2021-10-14 14:00,23.4,,2.8,250,58,1017.8
108,서울,2021-10-14 15:00,23.8,,3.5,200,54,1017.2
108,서울,2021-10-14 16:00,23.6,,3.7,250,57,1017.3
108,서울,2021-10-14 17:00,22.5,,2.8,270,57,1017.7
108,서울,2021-10-14 18:00,20.6,,2.7,270,63,1017.9
108,서울,2021-10-14 19:00,19.8,,2.7,290,69,1018.4
108,서울,2021-10-14 20:00,19.1,,3.4,270,73,1018.2
108,서울,2021-10-14 21:00,18.9,,2,250,78,1018.3
108,서울,2021-10-14 22:00,18.6,,1.6,270,79,1018.1
108,서울,2021-10-14 23:00,18.7,,1.8,270,82,1017.8
108,서울,2021-10-15 00:00,18.5,,2.2,270,82,1017.6
108,서울,2021-10-15 01:00,18.5,,1.9,270,81,1017.5
108,서울,2021-10-15 02:00,18.3,,1.9,250,82,1017.3
108,서울,2021-10-15 03:00,18.1,,2.4,320,82,1017.2
108,서울,2021-10-15 04:00,17.6,0,2.8,290,82,1017.2
108,서울,2021-10-15 05:00,17.3,0,1.6,320,84,1017.3
108,서울,2021-10-15 06:00,17.1,0,1.5,320,85,1017.7
108,서울,2021-10-15 07:00,17,,1,20,82,1018.1
108,서울,2021-10-15 08:00,17.2,0,2,50,82,1018.6
108,서울,2021-10-15 09:00,17.7,0,.9,70,80,1018.6
108,서울,2021-10-15 10:00,18.3,0,2.2,20,75,1018.8
108,서울,2021-10-15 11:00,18.8,0,1.7,20,75,1019.1
108,서울,2021-10-15 12:00,19.6,0,2.4,50,77,1018.7
108,서울,2021-10-15 13:00,20.9,,1.9,70,71,1017.6
108,서울,2021-10-15 14:00,21.4,,2,20,68,1017.2
108,서울,2021-10-15 15:00,21.2,,2.8,20,69,1017
108,서울,2021-10-15 16:00,20.9,,2.4,340,68,1017.5
108,서울,2021-10-15 17:00,20.6,,2.2,340,69,1017.8
108,서울,2021-10-15 18:00,20.2,,2.1,340,70,1018
108,서울,2021-10-15 19:00,20,,1.4,270,71,1018.5
108,서울,2021-10-15 20:00,19.9,,2,340,70,1018.8
108,서울,2021-10-15 21:00,19.8,,2.3,340,69,1018.7
108,서울,2021-10-15 22:00,19.3,,2.8,340,58,1018.9
108,서울,2021-10-15 23:00,18.8,0,3.1,320,63,1019.4
108,서울,2021-10-16 00:00,18.1,0,3.1,270,63,1019.6
108,서울,2021-10-16 01:00,17.5,0,2.8,340,53,1019.4
108,서울,2021-10-16 02:00,17,0,3.7,320,56,1019.4
108,서울,2021-10-16 03:00,16.4,0,3.5,320,59,1019.3
108,서울,2021-10-16 04:00,15.7,,2.6,320,61,1019.6
108,서울,2021-10-16 05:00,15.3,,1.8,290,61,1020.1
108,서울,2021-10-16 06:00,14.6,,3.1,320,63,1020.8
108,서울,2021-10-16 07:00,13.4,,3.2,320,64,1021.2
108,서울,2021-10-16 08:00,13.1,,1.6,290,64,1021.8
108,서울,2021-10-16 09:00,13.8,,3.3,290,60,1022
108,서울,2021-10-16 10:00,12.8,,3.1,270,57,1022.4
108,서울,2021-10-16 11:00,12.8,,3.1,270,47,1022.2
108,서울,2021-10-16 12:00,12.6,,3.9,270,38,1022.2
108,서울,2021-10-16 13:00,11.6,,5.3,290,34,1022.3
108,서울,2021-10-16 14:00,11,,4.1,290,32,1022.1
108,서울,2021-10-16 15:00,10.2,,4.6,290,32,1022.3
108,서울,2021-10-16 16:00,9.3,,4.4,270,35,1023.2
108,서울,2021-10-16 17:00,8.7,,5,290,35,1024
108,서울,2021-10-16 18:00,7.9,,5.1,290,36,1024.8
108,서울,2021-10-16 19:00,7,,4.1,290,42,1025.8
108,서울,2021-10-16 20:00,6.3,,3.6,290,42,1026.6
108,서울,2021-10-16 21:00,5.5,,2.7,340,44,1027.4
108,서울,2021-10-16 22:00,5,,1.8,320,46,1028.1
108,서울,2021-10-16 23:00,4.4,,.8,340,47,1028.5
108,서울,2021-10-17 00:00,4.2,,2.5,320,48,1028.5
108,서울,2021-10-17 01:00,3.6,,3.6,340,47,1028.7
108,서울,2021-10-17 02:00,3.2,,2.4,340,46,1029.1
108,서울,2021-10-17 03:00,2.5,,2.8,50,46,1029.4
108,서울,2021-10-17 04:00,2.4,,3.4,320,45,1029.5
108,서울,2021-10-17 05:00,2.1,,5.3,320,45,1029.7
108,서울,2021-10-17 06:00,1.6,,5.2,320,47,1030.2
108,서울,2021-10-17 07:00,1.3,,6.3,320,44,1030.3
108,서울,2021-10-17 08:00,1.6,,2.8,340,42,1030.9
108,서울,2021-10-17 09:00,2.9,,3.4,290,39,1031
108,서울,2021-10-17 10:00,5,,2.7,270,39,1030.4
108,서울,2021-10-17 11:00,6.1,,2.4,320,36,1029.6
108,서울,2021-10-17 12:00,7.9,,2.4,270,32,1028.7
108,서울,2021-10-17 13:00,9.1,,3.5,270,29,1027.5
108,서울,2021-10-17 14:00,9.8,,3.2,270,28,1026.8
108,서울,2021-10-17 15:00,10.6,,2.2,270,27,1026.5
108,서울,2021-10-17 16:00,10.5,,3.5,290,28,1026.3
108,서울,2021-10-17 17:00,10.3,,2.1,270,29,1026.1
108,서울,2021-10-17 18:00,8.5,,1.9,270,31,1026.2
108,서울,2021-10-17 19:00,7.6,,2.2,270,35,1026.7
108,서울,2021-10-17 20:00,6.8,,1.5,290,38,1027
108,서울,2021-10-17 21:00,5.8,,1,340,39,1027.4
108,서울,2021-10-17 22:00,5.5,,.6,270,41,1027.7
108,서울,2021-10-17 23:00,5,,.7,320,39,1027.8
108,서울,2021-10-18 00:00,4.8,,.9,20,38,1027.4
108,서울,2021-10-18 01:00,4.2,,1.5,20,48,1026.7
108,서울,2021-10-18 02:00,3.5,,2.4,20,47,1026.5
108,서울,2021-10-18 03:00,3.2,,2.1,50,53,1026.2
108,서울,2021-10-18 04:00,3.1,,1.7,50,56,1025.8
108,서울,2021-10-18 05:00,2.9,,2.3,50,58,1025.8
108,서울,2021-10-18 06:00,3.2,,2.5,50,55,1025.5
108,서울,2021-10-18 07:00,3,,2.3,50,55,1025.8
108,서울,2021-10-18 08:00,4.3,,2.3,50,54,1026
108,서울,2021-10-18 09:00,6.8,,2.1,50,49,1026
108,서울,2021-10-18 10:00,8,,2.3,70,49,1025.4
108,서울,2021-10-18 11:00,11,,1.6,70,45,1024.7
108,서울,2021-10-18 12:00,12.7,,2.1,70,41,1024
108,서울,2021-10-18 13:00,15.5,,2.5,160,44,1022.7
108,서울,2021-10-18 14:00,15.7,,2.4,200,44,1022.1
108,서울,2021-10-18 15:00,15.2,,2.6,250,48,1021.5
108,서울,2021-10-18 16:00,14.4,,2.4,230,55,1021.3
108,서울,2021-10-18 17:00,14.3,,2.6,180,56,1020.9
108,서울,2021-10-18 18:00,14,,1.7,160,59,1020.3
108,서울,2021-10-18 19:00,13.8,,2.5,140,58,1020.5
108,서울,2021-10-18 20:00,12.3,.4,2.9,250,81,1021.3
108,서울,2021-10-18 21:00,11.5,2.2,1.6,70,86,1021.8
108,서울,2021-10-18 22:00,10.7,.6,2.2,70,89,1021.7
108,서울,2021-10-18 23:00,10.4,0,2,50,91,1021.3
108,서울,2021-10-19 00:00,10.4,2.4,.8,250,92,1021.5
108,서울,2021-10-19 01:00,10.4,3.1,1.3,50,94,1020.9
108,서울,2021-10-19 02:00,10.5,1,1.1,70,94,1020.5
108,서울,2021-10-19 03:00,10.6,.3,.7,50,94,1020.1
108,서울,2021-10-19 04:00,10.4,,1.8,20,94,1019.5
108,서울,2021-10-19 05:00,10.5,,1.5,20,94,1019.4
108,서울,2021-10-19 06:00,10.5,,1.4,20,94,1019.5
108,서울,2021-10-19 07:00,10.3,,.6,20,94,1019.2
108,서울,2021-10-19 08:00,10.7,,.4,0,93,1019.4
108,서울,2021-10-19 09:00,11.4,,1.4,200,91,1019.5
108,서울,2021-10-19 10:00,11.7,,2.6,290,89,1019.7
108,서울,2021-10-19 11:00,12.1,,4.6,290,77,1019.6
108,서울,2021-10-19 12:00,13.4,,3.7,270,69,1019.1
108,서울,2021-10-19 13:00,14.5,,3.3,270,60,1018.4
108,서울,2021-10-19 14:00,14.4,,3.8,270,57,1017.8
108,서울,2021-10-19 15:00,14.1,,4.6,270,50,1017.7
108,서울,2021-10-19 16:00,14,,5.4,270,51,1017.9
108,서울,2021-10-19 17:00,12.8,,3.9,290,49,1018.4
108,서울,2021-10-19 18:00,11.3,,3.1,320,52,1018.8
108,서울,2021-10-19 19:00,10.4,,3,320,55,1019.7
108,서울,2021-10-19 20:00,9.5,,2.6,320,60,1020.5
108,서울,2021-10-19 21:00,8.9,,3.4,320,63,1020.5
108,서울,2021-10-19 22:00,8.6,,2.7,320,63,1020.8
108,서울,2021-10-19 23:00,7.7,,1.7,250,67,1021.7
108,서울,2021-10-20 00:00,7.1,,1,270,69,1022.4
108,서울,2021-10-20 01:00,6.6,,.5,340,70,1022.7
108,서울,2021-10-20 02:00,6.2,,1.5,360,76,1022.7
108,서울,2021-10-20 03:00,5.8,,.9,290,79,1022.8
108,서울,2021-10-20 04:00,5.4,,.5,360,82,1022.3
108,서울,2021-10-20 05:00,5.1,,1.7,70,80,1022.2
108,서울,2021-10-20 06:00,4.8,,1.9,20,82,1022.6
108,서울,2021-10-20 07:00,4.8,,1.2,360,84,1022.7
108,서울,2021-10-20 08:00,5.2,,2.3,50,85,1023.2
108,서울,2021-10-20 09:00,8,,1.6,20,76,1023.5
108,서울,2021-10-20 10:00,10.1,,2,50,69,1023.1
108,서울,2021-10-20 11:00,12.1,,1.2,290,58,1022.6
108,서울,2021-10-20 12:00,13.6,,1.5,250,53,1021.9
108,서울,2021-10-20 13:00,15,,2,230,44,1020.7
108,서울,2021-10-20 14:00,15.2,,2.5,270,40,1019.8
108,서울,2021-10-20 15:00,15.5,,2,250,38,1019.3
108,서울,2021-10-20 16:00,15,,2.3,290,39,1019.4
108,서울,2021-10-20 17:00,14,,1.9,270,48,1019.3
108,서울,2021-10-20 18:00,12.3,,3.2,250,56,1019.9
108,서울,2021-10-20 19:00,10.9,,3.1,270,63,1020.5
108,서울,2021-10-20 20:00,10.1,,2.2,270,62,1020.7
108,서울,2021-10-20 21:00,9.2,,.6,270,62,1020.8
108,서울,2021-10-20 22:00,8.4,,.4,0,64,1020.9
108,서울,2021-10-20 23:00,7.8,,1.4,50,70,1020.9
108,서울,2021-10-21 00:00,7,,2.1,50,73,1020.8
108,서울,2021-10-21 01:00,6.7,,2.2,20,73,1020.9
108,서울,2021-10-21 02:00,6.4,,1.9,20,76,1021.2
108,서울,2021-10-21 03:00,6,,1.7,20,81,1020.8
108,서울,2021-10-21 04:00,5.7,,.9,50,80,1020.5
108,서울,2021-10-21 05:00,5.6,,1.5,20,82,1020.6
108,서울,2021-10-21 06:00,5.4,,1.8,20,83,1020.8
108,서울,2021-10-21 07:00,5,,1.6,320,85,1020.9
108,서울,2021-10-21 08:00,5.3,,.7,320,86,1021.4
108,서울,2021-10-21 09:00,8,,.9,70,77,1021.6
108,서울,2021-10-21 10:00,9.6,,1,70,68,1021.6
108,서울,2021-10-21 11:00,11.2,,1,50,61,1021.1
108,서울,2021-10-21 12:00,13.3,,.7,50,55,1020.3
108,서울,2021-10-21 13:00,14.8,,1.1,140,48,1019.5
108,서울,2021-10-21 14:00,15.8,,1.1,180,40,1018.8
108,서울,2021-10-21 15:00,15.7,,1.6,270,43,1018.6
108,서울,2021-10-21 16:00,15.6,,2.1,250,41,1018.3
108,서울,2021-10-21 17:00,13.9,,2.4,290,49,1018.4
108,서울,2021-10-21 18:00,12.3,,3.6,320,48,1018.8
108,서울,2021-10-21 19:00,11.4,,2.4,290,45,1019.3
108,서울,2021-10-21 20:00,10.6,,.6,290,51,1019.5
108,서울,2021-10-21 21:00,9.7,,.5,340,57,1019.8
108,서울,2021-10-21 22:00,9.2,,.3,0,62,1020.1
108,서울,2021-10-21 23:00,8.5,,.8,270,64,1020.2
108,서울,2021-10-22 00:00,8,,.9,290,69,1020.3
108,서울,2021-10-22 01:00,7.3,,.5,270,73,1020.5
108,서울,2021-10-22 02:00,6.8,,.5,290,76,1020.7
108,서울,2021-10-22 03:00,6.6,,.6,340,76,1020.6
108,서울,2021-10-22 04:00,6.3,,1.4,20,77,1020.6
108,서울,2021-10-22 05:00,6,,.7,290,82,1020.8
108,서울,2021-10-22 06:00,5.5,,1,360,85,1021
108,서울,2021-10-22 07:00,5.2,,1.7,50,82,1021.6
108,서울,2021-10-22 08:00,5.7,,1.9,360,80,1022.1
108,서울,2021-10-22 09:00,7.9,,1.9,20,72,1022.5
108,서울,2021-10-22 10:00,10.7,,1.5,290,63,1022.7
108,서울,2021-10-22 11:00,12.9,,1.5,290,58,1022.5
108,서울,2021-10-22 12:00,14.7,,3.1,270,49,1022.1
